"ID","Binomial","Replicate","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"ELPT","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Elephant Point","Antarctica","Antarctica","Antarctic",NA,NA,"-62.687","-60.849","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3113",NA,NA
"FORT","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Fort Point (Greenwich Island)","Antarctica","Antarctica","Antarctic",NA,NA,"-62.542","-59.58","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720",NA,NA,"837",NA,"654","1006",NA,NA,NA,NA
"GALE","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Galindez Island East","Antarctica","Antarctica","Antarctic",NA,NA,"-65.2476","-64.2399","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"93",NA,NA,NA,"369","588","391",NA,NA,NA,NA,NA,NA,NA
"GALS","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Galindez Island South","Antarctica","Antarctica","Antarctic",NA,NA,"-65.252","-64.246","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEOR","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Georges Point (Ronge Island)","Antarctica","Antarctica","Antarctic",NA,NA,"-64.6694","-62.6696","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100",NA,NA,NA,"1631",NA,"1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","2464",NA,"1200","2196","2555","1158","2408","3296","2824","3443","3354","3949",NA,"2301","2433",NA,NA
"GERL","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Gerlache Island","Antarctica","Antarctica","Antarctic",NA,NA,"-64.601","-64.214","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLAN","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Glandaz Point","Antarctica","Antarctica","Antarctic",NA,NA,"-65.0911","-63.9591","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","133","49",NA,"63",NA,"145",NA,"199",NA,NA,NA,NA,"95",NA,NA
"GOSL","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Gosling Islands","Antarctica","Antarctica","Antarctic",NA,NA,"-60.642","-45.924","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOUR","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Gourdin Island","Antarctica","Antarctica","Antarctic",NA,NA,"-63.1969","-57.3074","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1320",NA,NA,NA,NA,NA,NA
"GREE","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","The Green Glen","Antarctica","Antarctica","Antarctic",NA,NA,"-61.271","-55.266","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GREI","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Green Island","Antarctica","Antarctica","Antarctic",NA,NA,"-65.3236","-64.1487","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA
"GRIB","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Georges Rib","Antarctica","Antarctica","Antarctic",NA,NA,"-61.157","-54.973","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HANN","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Hannah Point","Antarctica","Antarctica","Antarctic",NA,NA,"-62.6545","-60.6134","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1016",NA,NA,NA,NA,NA,NA,NA,NA,"1115","1350",NA,NA,NA,NA,NA,NA,"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARM","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Harmony Point","Antarctica","Antarctica","Antarctic",NA,NA,"-62.3064","-59.2425","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3957",NA,NA,NA,NA,NA,NA,"3347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HERO","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Heroina Island","Antarctica","Antarctica","Antarctic",NA,NA,"-63.3944","-54.6083","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"999",NA,NA,NA,NA,NA,NA
"HOPE","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Hope Bay","Antarctica","Antarctica","Antarctic",NA,NA,"-63.3972","-56.9978","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"519",NA,NA,"467",NA,NA,NA,NA
"HUMN","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Humphries Heights North","Antarctica","Antarctica","Antarctic",NA,NA,"-65.0431","-63.8616","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"HUMP","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Humphries Heights","Antarctica","Antarctica","Antarctic",NA,NA,"-65.0557","-63.8637","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","400","20",NA,"16",NA,"57",NA,"58",NA,NA,NA,NA,NA,NA,NA
"HURE","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Hurd Peninsula (east)","Antarctica","Antarctica","Antarctic",NA,NA,"-62.695","-60.379","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HURW","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Hurd Peninsula (west)","Antarctica","Antarctica","Antarctic",NA,NA,"-62.674","-60.406","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUTB","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Hut Bluff","Antarctica","Antarctica","Antarctic",NA,NA,"-61.219","-55.14","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JADE","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Jade Point","Antarctica","Antarctica","Antarctic",NA,NA,"-63.6028","-57.5935","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHN","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Johnson's Dock","Antarctica","Antarctica","Antarctic",NA,NA,"-62.6604","-60.3675","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JONA","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Jonassen Island","Antarctica","Antarctica","Antarctic",NA,NA,"-63.5425","-56.6834","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA
"JOUB","Pygoscelis_papua","0","Humphries, G., Naveen, R., Schwaller, M., Che-Castaldo, C., McDowall, P., Schrimpf, M., & Lynch, H. (2017). Mapping Application for Penguin Populations and Projected Dynamics (MAPPPD): Data and tools for dynamic management and decision support. Polar Record, 53(2), 160-166. doi:10.1017/S0032247417000055","Aves","Sphenisciformes","Speniscidae","Pygoscelis","papua",NA,"(Forster, 1781)","Gentoo penguin","Joubin Islands","Antarctica","Antarctica","Antarctic",NA,NA,"-64.7744","-64.3992","1","Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown","0","Nests","Various methods (often including both ground counts and aerial counts), see source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,"41","50","61",NA,NA,NA,NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
